,essay_id,pred,demographic_value,demographic_variable
4389,AAAXMP138200000960482144_OR,1.0,Black/African American,race_ethnicity
4390,AAAXMP138200000960492144_OR,1.0,10,grade_level
4391,AAAXMP138200000960562144_OR,1.0,11,grade_level
4392,AAAXMP138200000960742144_OR,1.0,Economically disadvantaged,economically_disadvantaged
4393,AAAXMP138200000960752144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4394,AAAXMP138200000960972810_OR,1.0,M,gender
4395,AAAXMP138200000961072125_OR,1.0,F,gender
4396,AAAXMP138200000961732125_OR,1.0,Not identified as having disability,student_disability_status
4397,AAAXMP138200000962002125_OR,1.0,11,grade_level
4398,AAAXMP138200000962012125_OR,1.0,Black/African American,race_ethnicity
4399,AAAXMP138200000962252850_OR,1.0,White,race_ethnicity
4400,AAAXMP138200000962402125_OR,1.0,11,grade_level
4401,AAAXMP138200000962522810_OR,1.0,White,race_ethnicity
4402,AAAXMP138200000962642144_OR,1.0,F,gender
4403,AAAXMP138200000962732144_OR,1.0,No,ell_status
4404,AAAXMP138200000962762144_OR,1.0,Not identified as having disability,student_disability_status
4405,AAAXMP138200000962822125_OR,1.0,Not identified as having disability,student_disability_status
4406,AAAXMP138200000963112850_OR,1.0,Economically disadvantaged,economically_disadvantaged
4407,AAAXMP138200000963332810_OR,1.0,No,ell_status
4408,AAAXMP138200000964592125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4409,AAAXMP138200000964752125_OR,1.0,White,race_ethnicity
4410,AAAXMP138200000965362144_OR,1.0,11,grade_level
4411,AAAXMP138200000965752125_OR,1.0,Not identified as having disability,student_disability_status
4412,AAAXMP138200000965772144_OR,1.0,F,gender
4413,AAAXMP138200000965852125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4414,AAAXMP138200000965972144_OR,1.0,F,gender
4415,AAAXMP138200000966472144_OR,1.0,White,race_ethnicity
4416,AAAXMP138200000966772125_OR,1.0,No,ell_status
4417,AAAXMP138200000967232144_OR,1.0,No,ell_status
4418,AAAXMP138200000967362144_OR,1.0,10,grade_level
4419,AAAXMP138200000967462125_OR,1.0,11,grade_level
4420,AAAXMP138200000967522125_OR,1.0,White,race_ethnicity
4421,AAAXMP138200000968412810_OR,1.0,Asian/Pacific Islander,race_ethnicity
4422,AAAXMP138200000968712144_OR,1.0,11,grade_level
4423,AAAXMP138200000969022125_OR,1.0,Not identified as having disability,student_disability_status
4424,AAAXMP138200000969062125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4425,AAAXMP138200000969222125_OR,1.0,M,gender
4426,AAAXMP138200000969532144_OR,1.0,F,gender
4427,AAAXMP138200000969742125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4428,AAAXMP138200000970792125_OR,1.0,No,ell_status
4429,AAAXMP138200000971542125_OR,1.0,No,ell_status
4430,AAAXMP138200000971902125_OR,1.0,Hispanic/Latino,race_ethnicity
4431,AAAXMP138200000972242144_OR,1.0,Economically disadvantaged,economically_disadvantaged
4432,AAAXMP138200000972482125_OR,1.0,White,race_ethnicity
4433,AAAXMP138200000972572125_OR,1.0,11,grade_level
4434,AAAXMP138200000972662144_OR,1.0,Hispanic/Latino,race_ethnicity
4435,AAAXMP138200000973462144_OR,1.0,No,ell_status
4436,AAAXMP138200000973542144_OR,1.0,White,race_ethnicity
4437,AAAXMP138200000974012144_OR,1.0,Not identified as having disability,student_disability_status
4438,AAAXMP138200000974362144_OR,1.0,M,gender
4439,AAAXMP138200000974832125_OR,1.0,No,ell_status
4440,AAAXMP138200000975032125_OR,1.0,F,gender
4441,AAAXMP138200000975882125_OR,1.0,Not identified as having disability,student_disability_status
4442,AAAXMP138200000977692125_OR,1.0,No,ell_status
4443,AAAXMP138200000978082125_OR,1.0,No,ell_status
4444,AAAXMP138200000978642144_OR,1.0,11,grade_level
4445,AAAXMP138200000978792125_OR,1.0,No,ell_status
4446,AAAXMP138200000978802125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4447,AAAXMP138200000979072144_OR,1.0,No,ell_status
4448,AAAXMP138200000979972125_OR,1.0,11,grade_level
4449,AAAXMP138200000980552144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4450,AAAXMP138200000980572810_OR,1.0,M,gender
4451,AAAXMP138200000981112125_OR,1.0,Not identified as having disability,student_disability_status
4452,AAAXMP138200000981122125_OR,1.0,White,race_ethnicity
4453,AAAXMP138200000981422125_OR,1.0,F,gender
4454,AAAXMP138200000981492125_OR,1.0,No,ell_status
4455,AAAXMP138200000981522144_OR,1.0,Not identified as having disability,student_disability_status
4456,AAAXMP138200000981832810_OR,1.0,No,ell_status
4457,AAAXMP138200000981912810_OR,1.0,Asian/Pacific Islander,race_ethnicity
4458,AAAXMP138200000982292125_OR,1.0,11,grade_level
4459,AAAXMP138200000982442850_OR,1.0,F,gender
4460,AAAXMP138200000982672125_OR,1.0,White,race_ethnicity
4461,AAAXMP138200000982732850_OR,1.0,No,ell_status
4462,AAAXMP138200000982752850_OR,1.0,8,grade_level
4463,AAAXMP138200000983332850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4464,AAAXMP138200000983492144_OR,1.0,11,grade_level
4465,AAAXMP138200000983902144_OR,1.0,Not identified as having disability,student_disability_status
4466,AAAXMP138200000984122144_OR,1.0,11,grade_level
4467,AAAXMP138200000984152144_OR,1.0,11,grade_level
4468,AAAXMP138200000984212125_OR,1.0,Not identified as having disability,student_disability_status
4469,AAAXMP138200000984992144_OR,1.0,No,ell_status
4470,AAAXMP138200000985832144_OR,1.0,11,grade_level
4471,AAAXMP138200000986072810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4472,AAAXMP138200000986212125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4473,AAAXMP138200000986252125_OR,1.0,Yes,ell_status
4474,AAAXMP138200000986562125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4475,AAAXMP138200000986622144_OR,1.0,No,ell_status
4476,AAAXMP138200000986762125_OR,1.0,Black/African American,race_ethnicity
4477,AAAXMP138200000986792810_OR,1.0,White,race_ethnicity
4478,AAAXMP138200000987002850_OR,1.0,8,grade_level
4479,AAAXMP138200000987102144_OR,1.0,11,grade_level
4480,AAAXMP138200000987172810_OR,1.0,Not identified as having disability,student_disability_status
4481,AAAXMP138200000987242125_OR,1.0,Not identified as having disability,student_disability_status
4482,AAAXMP138200000987282144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4483,AAAXMP138200000987472144_OR,1.0,11,grade_level
4484,AAAXMP138200000987502144_OR,1.0,F,gender
4485,AAAXMP138200000987622125_OR,1.0,11,grade_level
4486,AAAXMP138200000987812125_OR,1.0,No,ell_status
4487,AAAXMP138200000987882125_OR,1.0,Economically disadvantaged,economically_disadvantaged
4488,AAAXMP138200000988022125_OR,1.0,M,gender
4489,AAAXMP138200000988232810_OR,1.0,M,gender
4490,AAAXMP138200000988242810_OR,1.0,Not identified as having disability,student_disability_status
4491,AAAXMP138200000988252810_OR,1.0,8,grade_level
4492,AAAXMP138200000988592144_OR,1.0,Not identified as having disability,student_disability_status
4493,AAAXMP138200000988992850_OR,1.0,F,gender
4494,AAAXMP138200000989102125_OR,1.0,No,ell_status
4495,AAAXMP138200000989112144_OR,1.0,No,ell_status
4496,AAAXMP138200000989172144_OR,1.0,11,grade_level
4497,AAAXMP138200000989802125_OR,1.0,Not identified as having disability,student_disability_status
4498,AAAXMP138200000990892810_OR,1.0,M,gender
4499,AAAXMP138200000991092144_OR,1.0,M,gender
4500,AAAXMP138200000992072125_OR,1.0,Asian/Pacific Islander,race_ethnicity
4501,AAAXMP138200000992162125_OR,1.0,F,gender
4502,AAAXMP138200000992192144_OR,1.0,Not identified as having disability,student_disability_status
4503,AAAXMP138200000993282125_OR,1.0,11,grade_level
4504,AAAXMP138200000993592125_OR,1.0,11,grade_level
4505,AAAXMP138200000994642125_OR,1.0,Asian/Pacific Islander,race_ethnicity
4506,AAAXMP138200000994782125_OR,1.0,White,race_ethnicity
4507,AAAXMP138200000995232144_OR,1.0,Hispanic/Latino,race_ethnicity
4508,AAAXMP138200000996162125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4509,AAAXMP138200000996402125_OR,1.0,11,grade_level
4510,AAAXMP138200000997112144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4511,AAAXMP138200000997452125_OR,1.0,No,ell_status
4512,AAAXMP138200000998012125_OR,1.0,M,gender
4513,AAAXMP138200000998072810_OR,1.0,Not identified as having disability,student_disability_status
4514,AAAXMP138200000999992125_OR,1.0,11,grade_level
4515,AAAXMP138200001000532125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4516,AAAXMP138200001000702125_OR,1.0,11,grade_level
4517,AAAXMP138200001001332125_OR,1.0,Not identified as having disability,student_disability_status
4518,AAAXMP138200001001442125_OR,1.0,11,grade_level
4519,AAAXMP138200001001722144_OR,1.0,11,grade_level
4520,AAAXMP138200001002152125_OR,1.0,Not identified as having disability,student_disability_status
4521,AAAXMP138200001003002144_OR,1.0,M,gender
4522,AAAXMP138200001005572125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4523,AAAXMP138200001005582144_OR,1.0,M,gender
4524,AAAXMP138200001005902810_OR,1.0,M,gender
4525,AAAXMP138200001006842850_OR,1.0,8,grade_level
4526,AAAXMP138200001007022125_OR,1.0,White,race_ethnicity
4527,AAAXMP138200001008532125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4528,AAAXMP138200001008822125_OR,1.0,Not identified as having disability,student_disability_status
4529,AAAXMP138200001009752125_OR,1.0,White,race_ethnicity
4530,AAAXMP138200001011802810_OR,1.0,Not identified as having disability,student_disability_status
4531,AAAXMP138200001011982144_OR,1.0,M,gender
4532,AAAXMP138200001012252144_OR,1.0,No,ell_status
4533,AAAXMP138200001012272125_OR,1.0,11,grade_level
4534,AAAXMP138200001012562125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4535,AAAXMP138200001013752810_OR,1.0,Asian/Pacific Islander,race_ethnicity
4536,AAAXMP138200001013862850_OR,1.0,Hispanic/Latino,race_ethnicity
4537,AAAXMP138200001013952810_OR,1.0,Not identified as having disability,student_disability_status
4538,AAAXMP138200001014062125_OR,1.0,11,grade_level
4539,AAAXMP138200001014072125_OR,1.0,White,race_ethnicity
4540,AAAXMP138200001014802850_OR,1.0,8,grade_level
4541,AAAXMP138200001015592125_OR,1.0,11,grade_level
4542,AAAXMP138200001016532125_OR,1.0,11,grade_level
4543,AAAXMP138200001017842850_OR,1.0,No,ell_status
4544,AAAXMP138200001017892810_OR,1.0,M,gender
4545,AAAXMP138200001017952125_OR,1.0,M,gender
4546,AAAXMP138200001018152144_OR,1.0,Asian/Pacific Islander,race_ethnicity
4547,AAAXMP138200001018292144_OR,1.0,Not identified as having disability,student_disability_status
4548,AAAXMP138200001018352144_OR,1.0,M,gender
4549,AAAXMP138200001018702125_OR,1.0,11,grade_level
4550,AAAXMP138200001018752125_OR,1.0,F,gender
4551,AAAXMP138200001018882125_OR,1.0,11,grade_level
4552,AAAXMP138200001018972810_OR,1.0,F,gender
4553,AAAXMP138200001019242144_OR,1.0,No,ell_status
4554,AAAXMP138200001019272850_OR,1.0,Black/African American,race_ethnicity
4555,AAAXMP138200001019692125_OR,1.0,Economically disadvantaged,economically_disadvantaged
4556,AAAXMP138200001019812810_OR,1.0,Identified as having disability,student_disability_status
4557,AAAXMP138200001019852810_OR,1.0,Not identified as having disability,student_disability_status
4558,AAAXMP138200001020002810_OR,1.0,Not identified as having disability,student_disability_status
4559,AAAXMP138200001020102850_OR,1.0,Economically disadvantaged,economically_disadvantaged
4560,AAAXMP138200001020722125_OR,1.0,M,gender
4561,AAAXMP138200001020832125_OR,1.0,No,ell_status
4562,AAAXMP138200001020842144_OR,1.0,Black/African American,race_ethnicity
4563,AAAXMP138200001021182144_OR,1.0,Not identified as having disability,student_disability_status
4564,AAAXMP138200001022632850_OR,1.0,Not identified as having disability,student_disability_status
4565,AAAXMP138200001022812125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4566,AAAXMP138200001022862125_OR,1.0,Not identified as having disability,student_disability_status
4567,AAAXMP138200001023312850_OR,1.0,F,gender
4568,AAAXMP138200001023362125_OR,1.0,Identified as having disability,student_disability_status
4569,AAAXMP138200001023802850_OR,1.0,8,grade_level
4570,AAAXMP138200001023842810_OR,1.0,White,race_ethnicity
4571,AAAXMP138200001023872850_OR,1.0,Not identified as having disability,student_disability_status
4572,AAAXMP138200001023962810_OR,1.0,Not identified as having disability,student_disability_status
4573,AAAXMP138200001024082125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4574,AAAXMP138200001024102810_OR,1.0,M,gender
4575,AAAXMP138200001024262125_OR,1.0,Asian/Pacific Islander,race_ethnicity
4576,AAAXMP138200001024822144_OR,1.0,No,ell_status
4577,AAAXMP138200001025112144_OR,1.0,11,grade_level
4578,AAAXMP138200001025152810_OR,1.0,8,grade_level
4579,AAAXMP138200001025672144_OR,1.0,Not identified as having disability,student_disability_status
4580,AAAXMP138200001025682125_OR,1.0,11,grade_level
4581,AAAXMP138200001025722125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4582,AAAXMP138200001025782850_OR,1.0,8,grade_level
4583,AAAXMP138200001025922810_OR,1.0,8,grade_level
4584,AAAXMP138200001026662144_OR,1.0,No,ell_status
4585,AAAXMP138200001027362850_OR,1.0,8,grade_level
4586,AAAXMP138200001027752810_OR,1.0,8,grade_level
4587,AAAXMP138200001027942810_OR,1.0,8,grade_level
4588,AAAXMP138200001028022810_OR,1.0,F,gender
4589,AAAXMP138200001028782810_OR,1.0,Economically disadvantaged,economically_disadvantaged
4590,AAAXMP138200001028802810_OR,1.0,8,grade_level
4591,AAAXMP138200001028992125_OR,1.0,F,gender
4592,AAAXMP138200001029252125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4593,AAAXMP138200001029592144_OR,1.0,11,grade_level
4594,AAAXMP138200001029702810_OR,1.0,8,grade_level
4595,AAAXMP138200001029732125_OR,1.0,11,grade_level
4596,AAAXMP138200001029832144_OR,1.0,No,ell_status
4597,AAAXMP138200001030252850_OR,1.0,8,grade_level
4598,AAAXMP138200001030432125_OR,1.0,M,gender
4599,AAAXMP138200001030442125_OR,1.0,Not identified as having disability,student_disability_status
4600,AAAXMP138200001030522125_OR,1.0,White,race_ethnicity
4601,AAAXMP138200001030532810_OR,1.0,Not identified as having disability,student_disability_status
4602,AAAXMP138200001030812125_OR,1.0,No,ell_status
4603,AAAXMP138200001030982125_OR,1.0,11,grade_level
4604,AAAXMP138200001031052144_OR,1.0,Not identified as having disability,student_disability_status
4605,AAAXMP138200001031062125_OR,1.0,M,gender
4606,AAAXMP138200001031112810_OR,1.0,No,ell_status
4607,AAAXMP138200001031122810_OR,1.0,No,ell_status
4608,AAAXMP138200001031242144_OR,1.0,11,grade_level
4609,AAAXMP138200001031292850_OR,1.0,No,ell_status
4610,AAAXMP138200001031472850_OR,1.0,F,gender
4611,AAAXMP138200001031482850_OR,1.0,M,gender
4612,AAAXMP138200001031832144_OR,1.0,M,gender
4613,AAAXMP138200001032072810_OR,1.0,No,ell_status
4614,AAAXMP138200001032112125_OR,1.0,Not identified as having disability,student_disability_status
4615,AAAXMP138200001032242850_OR,1.0,Not identified as having disability,student_disability_status
4616,AAAXMP138200001032292810_OR,1.0,Not identified as having disability,student_disability_status
4617,AAAXMP138200001032422810_OR,1.0,No,ell_status
4618,AAAXMP138200001032432810_OR,1.0,F,gender
4619,AAAXMP138200001032702125_OR,1.0,Not identified as having disability,student_disability_status
4620,AAAXMP138200001032722810_OR,1.0,White,race_ethnicity
4621,AAAXMP138200001032732810_OR,1.0,White,race_ethnicity
4622,AAAXMP138200001032802810_OR,1.0,F,gender
4623,AAAXMP138200001033422125_OR,1.0,11,grade_level
4624,AAAXMP138200001033712850_OR,1.0,No,ell_status
4625,AAAXMP138200001033732850_OR,1.0,Black/African American,race_ethnicity
4626,AAAXMP138200001033822850_OR,1.0,Not identified as having disability,student_disability_status
4627,AAAXMP138200001033832810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4628,AAAXMP138200001033992125_OR,1.0,11,grade_level
4629,AAAXMP138200001034552125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4630,AAAXMP138200001034582810_OR,1.0,8,grade_level
4631,AAAXMP138200001035192850_OR,1.0,Hispanic/Latino,race_ethnicity
4632,AAAXMP138200001035232125_OR,1.0,Hispanic/Latino,race_ethnicity
4633,AAAXMP138200001035262810_OR,1.0,M,gender
4634,AAAXMP138200001035382125_OR,1.0,Identified as having disability,student_disability_status
4635,AAAXMP138200001035822810_OR,1.0,No,ell_status
4636,AAAXMP138200001036932850_OR,1.0,F,gender
4637,AAAXMP138200001036952810_OR,1.0,F,gender
4638,AAAXMP138200001036982850_OR,1.0,Economically disadvantaged,economically_disadvantaged
4639,AAAXMP138200001037192125_OR,1.0,No,ell_status
4640,AAAXMP138200001037222810_OR,1.0,Not identified as having disability,student_disability_status
4641,AAAXMP138200001037232125_OR,1.0,F,gender
4642,AAAXMP138200001037822125_OR,1.0,Not identified as having disability,student_disability_status
4643,AAAXMP138200001038072144_OR,1.0,Not identified as having disability,student_disability_status
4644,AAAXMP138200001038412810_OR,1.0,F,gender
4645,AAAXMP138200001038422125_OR,1.0,White,race_ethnicity
4646,AAAXMP138200001038442125_OR,1.0,No,ell_status
4647,AAAXMP138200001038572850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
4648,AAAXMP138200001038772144_OR,1.0,Identified as having disability,student_disability_status
4649,AAAXMP138200001038782125_OR,1.0,Not identified as having disability,student_disability_status
4650,AAAXMP138200001039052850_OR,1.0,Hispanic/Latino,race_ethnicity
4651,AAAXMP138200001039092125_OR,1.0,F,gender
