essay_id,demographic_value,pred
5.56757E+12,"","4"
AAAXMP138200001127232125_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200002118312144_OR,"Not economically disadvantaged","3"
2271007351,"Not economically disadvantaged","4"
2251005663,"Not economically disadvantaged","Score: 2"
5.12997E+12,"","Score: 5"
AAAXMP138200001801202144_OR,"Economically disadvantaged","4"
AAAXMP138200001512592125_OR,"Not economically disadvantaged","4"
AAAXMP138200002004562810_OR,"Not economically disadvantaged","4"
AAAXMP138200000876862810_OR,"Not economically disadvantaged","4"
AAAXMP138200001202962810_OR,"Not economically disadvantaged","4"
2091002006,"Economically disadvantaged","4"
4.52938E+12,"","3"
AAAUUP138180000297252125_OR,"Economically disadvantaged","3"
AAAXMP138200002112352810_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001537282810_OR,"Not economically disadvantaged","SCORE OF 5"
AAAXMP138200000914752810_OR,"Not economically disadvantaged","Score: 5"
5.74434E+12,"","SCORE OF 4"
2421003847,"Not economically disadvantaged","Score: 4"
AAAXMP138200002145722144_OR,"Not economically disadvantaged","Score: 6"
AAAXMP138200000543682810_OR,"Not economically disadvantaged","3"
5.83534E+12,"","Score: 5"
AAAXMP138200001402552850_OR,"Economically disadvantaged","4"
AAAXMP138200001090392125_OR,"Economically disadvantaged","Score: 5"
2271003585,"Not economically disadvantaged","3"
AAAUUP138180000023902125_OR,"Not economically disadvantaged","Score: 3"
2141000636,"Economically disadvantaged","4"
2271004166,"Not economically disadvantaged","4"
2311005067,"Not economically disadvantaged","Score: 2"
AAAXMP138200001871802810_OR,"Not economically disadvantaged","3"
4.45502E+12,"","4"
AAAXMP138200002157752810_OR,"Economically disadvantaged","Score: 5"
AAAXMP138200002160682810_OR,"Not economically disadvantaged","4"
AAAXMP138200001727742144_OR,"Economically disadvantaged","Score: 5"
AAAXMP138200000584472125_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200000870042125_OR,"Not economically disadvantaged","4"
AAAXMP138200001746382125_OR,"Not economically disadvantaged","4"
2311003706,"Not economically disadvantaged","4"
2271001396,"Not economically disadvantaged","Score: 2"
2241005725,"Economically disadvantaged","3"
5.74864E+12,"","Score: 4"
AAAXMP138200001837282144_OR,"Economically disadvantaged","Score: 5"
5.07943E+12,"","Holistic score: 5"
2431005273,"Not economically disadvantaged","3"
AAAXMP138200000667402850_OR,"Not economically disadvantaged","Score: 5"
2311002556,"Not economically disadvantaged","4"
AAAXMP138200000788232850_OR,"Not economically disadvantaged","3"
AAAXMP138200001431822125_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200001492382144_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200002204352125_OR,"Not economically disadvantaged","4"
AAAXMP138200000896362125_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200000711742850_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001811372125_OR,"Not economically disadvantaged","4"
2431007764,"Not economically disadvantaged","4"
AAAXMP138200000661282810_OR,"Not economically disadvantaged","4"
5.73509E+12,"","Score: 5"
2271004841,"Not economically disadvantaged","4"
2251003636,"Not economically disadvantaged","4"
AAAXMP138200001991322144_OR,"Economically disadvantaged","4"
AAAUUP138180000062422125_OR,"Economically disadvantaged","4"
AAAXMP138200002197942850_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001202802850_OR,"Not economically disadvantaged","Score: 4"
AAAXMP138200001544202144_OR,"Economically disadvantaged","Score: 5"
AAAXMP138200002072082810_OR,"Not economically disadvantaged","4"
AAAXMP138200001484102810_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001813532810_OR,"Not economically disadvantaged","4"
AAAXMP138200001799112144_OR,"Not economically disadvantaged","I would assign a holistic grade of 3 to this essay."
5.49577E+12,"","4"
2421004363,"Economically disadvantaged","3"
2221002909,"Not economically disadvantaged","Score: 2"
AAAXMP138200001052502850_OR,"Not economically disadvantaged","4"
AAAXMP138200000932562144_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001104422810_OR,"Economically disadvantaged","3"
AAAXMP138200001871552810_OR,"Not economically disadvantaged","4"
2021000365,"Economically disadvantaged","Based on the provided essay response, I would assign a holistic grade of 3. The student's"
2141006618,"Not economically disadvantaged","Score: 5"
2141006201,"Economically disadvantaged","4"
AAAXMP138200001132232810_OR,"Not economically disadvantaged","4"
4.28762E+12,"","4"
AAAXMP138200001585122810_OR,"Not economically disadvantaged","4"
AAAXMP138200000503802144_OR,"Not economically disadvantaged","4"
AAAXMP138200001962702850_OR,"Economically disadvantaged","SCORE OF 3"
AAAXMP138200000745722144_OR,"Economically disadvantaged","Score: 5"
AAAXMP138200001096482125_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001642272850_OR,"Not economically disadvantaged","4"
2311007264,"Economically disadvantaged","Score: 5"
AAAXMP138200000734682810_OR,"Not economically disadvantaged","Score: 3"
AAAXMP138200001117512144_OR,"Not economically disadvantaged","4"
2431005320,"Economically disadvantaged","Score: 5"
2091004220,"Not economically disadvantaged","SCORE OF 2: The essay demonstrates little mastery, and is flawed by several weaknesses. The student"
2241004613,"Not economically disadvantaged","3"
AAAXMP138200002192362810_OR,"Not economically disadvantaged","4"
AAAXMP138200000801402144_OR,"Not economically disadvantaged","Score: 5"
2091001514,"Not economically disadvantaged","Score: 3"
2431001251,"Economically disadvantaged","Score: 4"
AAAXMP138200000629972810_OR,"Not economically disadvantaged","4"
2271004565,"Not economically disadvantaged","4"
AAAXMP138200000813622810_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200001143332810_OR,"Economically disadvantaged","4"
2271005456,"Economically disadvantaged","4"
AAAXMP138200001909342125_OR,"Economically disadvantaged","Score: 5"
2171002947,"Economically disadvantaged","Based on the provided essay, I would assign a holistic score of 4."
2271000853,"Not economically disadvantaged","4"
AAAXMP138200001616072810_OR,"Economically disadvantaged","Score: 4"
2271001094,"Economically disadvantaged","3"
AAAXMP138200001211962125_OR,"Economically disadvantaged","4"
2421003120,"","4"
AAAUUP138180000116122125_OR,"Economically disadvantaged","SCORE OF 4"
2091003843,"Not economically disadvantaged","4"
2241003200,"Economically disadvantaged","4"
4.28022E+12,"","4"
AAAXMP138200001224302810_OR,"Not economically disadvantaged","Score: 4"
2091005897,"Economically disadvantaged","SCORE OF 2"
AAAXMP138200001456752850_OR,"Not economically disadvantaged","Score: 3"
AAAXMP138200000783852810_OR,"Economically disadvantaged","4"
AAAXMP138200000831922144_OR,"Not economically disadvantaged","Score: 5"
5.52779E+12,"","4"
2141004445,"Economically disadvantaged","3"
AAAXMP138200001747422144_OR,"Economically disadvantaged","Score: 4"
5.99738E+12,"","3"
AAAXMP138200000812662850_OR,"Not economically disadvantaged","4"
565918115212010thLitAB,"","4"
AAAXMP138200000578432810_OR,"Economically disadvantaged","Score: 3"
2141007355,"Not economically disadvantaged","3"
2091006427,"Not economically disadvantaged","4"
AAAXMP138200000549072125_OR,"Economically disadvantaged","I would give this essay a score of 4."
AAAXMP138200000951752144_OR,"Economically disadvantaged","SCORE OF 5"
AAAXMP138200001785202125_OR,"Not economically disadvantaged","SCORE OF 4"
AAAXMP138200001908662810_OR,"Not economically disadvantaged","3"
AAAXMP138200001947602144_OR,"Not economically disadvantaged","Score: 5"
2171007272,"Not economically disadvantaged","3"
AAAXMP138200001374992125_OR,"Economically disadvantaged","Score: 5"
2431006211,"Not economically disadvantaged","Score: 4"
AAAXMP138200001511412144_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001042582810_OR,"Not economically disadvantaged","Score: 3"
5.8248E+12,"","4"
AAAUUP138180000107772125_OR,"Economically disadvantaged","SCORE OF 3"
5.77352E+12,"","SCORE OF 3"
AAAUUP138180000359992125_OR,"Not economically disadvantaged","4"
2221004502,"Economically disadvantaged","Score: 3"
2311006381,"Not economically disadvantaged","3"
2431007179,"Not economically disadvantaged","4"
2311006551,"Not economically disadvantaged","Score: 3"
2091007342,"Economically disadvantaged","SCORE OF 3"
AAAXMP138200002011122810_OR,"Economically disadvantaged","4"
2271007157,"Not economically disadvantaged","4"
AAAXMP138200001844182144_OR,"Economically disadvantaged","4"
AAAXMP138200001788872810_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200000542112125_OR,"Not economically disadvantaged","4"
AAAXMP138200001695552810_OR,"Not economically disadvantaged","Score: 4"
AAAXMP138200000738402810_OR,"Not economically disadvantaged","4"
5.38448E+12,"","4"
AAAXMP138200001071422850_OR,"Not economically disadvantaged","Score: 4"
2431005401,"Not economically disadvantaged","4"
AAAXMP138200001211642125_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001916422144_OR,"Economically disadvantaged","4"
AAAXMP138200002167452144_OR,"Economically disadvantaged","Score: 5"
2091006681,"Not economically disadvantaged","3"
AAAXMP138200001803342850_OR,"Economically disadvantaged","4"
2241005709,"Economically disadvantaged","SCORE OF 3"
2271003313,"Not economically disadvantaged","Score: 4"
2241001487,"Economically disadvantaged","3"
AAAXMP138200000821092125_OR,"Not economically disadvantaged","SCORE OF 5"
AAAXMP138200000570622810_OR,"Not economically disadvantaged","Score: 5"
AAAUUP138180000113142125_OR,"Economically disadvantaged","SCORE OF 2"
AAAXMP138200001852162850_OR,"Not economically disadvantaged","4"
AAAXMP138200001436992850_OR,"Not economically disadvantaged","4"
AAAXMP138200000738442850_OR,"Economically disadvantaged","Score: 2"
AAAXMP138200001949392125_OR,"Economically disadvantaged","Score: 4"
2091000836,"Not economically disadvantaged","4"
2021000683,"Economically disadvantaged","Score: 3"
AAAXMP138200002161902810_OR,"Economically disadvantaged","SCORE OF 3: The essay demonstrates developing mastery, and is marked by some weaknesses. It develops"
2431007071,"Economically disadvantaged","SCORE OF 2: The essay demonstrates little mastery, and is flawed by several weaknesses. The student"
AAAXMP138200000921522144_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200001224102810_OR,"Not economically disadvantaged","4"
AAAXMP138200000745482810_OR,"Not economically disadvantaged","4"
AAAXMP138200001726142850_OR,"Not economically disadvantaged","4"
AAAXMP138200001383092810_OR,"Economically disadvantaged","Score: 3"
AAAXMP138200000500802125_OR,"Not economically disadvantaged","4"
AAAXMP138200002062422810_OR,"Not economically disadvantaged","Score: 5"
AAAUUP138180000115232125_OR,"Economically disadvantaged","4"
AAAXMP138200000789852125_OR,"Not economically disadvantaged","4"
AAAXMP138200000850812125_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200000509212125_OR,"Not economically disadvantaged","Score: 5"
2081007111,"Not economically disadvantaged","4"
AAAXMP138200001033832810_OR,"Not economically disadvantaged","3"
AAAXMP138200001781222125_OR,"Not economically disadvantaged","SCORE OF 5"
508606115212610thLitB,"","4"
AAAXMP138200002130032125_OR,"Economically disadvantaged","SCORE OF 4"
2021007319,"Not economically disadvantaged","Score: 4"
5.3814E+12,"","4"
AAAXMP138200000987882125_OR,"Economically disadvantaged","4"
2311002564,"Not economically disadvantaged","4"
2021007271,"Economically disadvantaged","4"
2311006136,"Economically disadvantaged","SCORE OF 2"
AAAXMP138200000508922810_OR,"Not economically disadvantaged","4"
2271001906,"Economically disadvantaged","SCORE OF 2: The essay is flawed by a lack of clear organization, coherence, and progression"
2421006013,"Economically disadvantaged","3"
AAAXMP138200001927962144_OR,"Economically disadvantaged","4"
AAAXMP138200002089382144_OR,"Economically disadvantaged","4"
5.02051E+12,"","Score: 5"
2421001593,"Economically disadvantaged","3"
AAAXMP138200001738822850_OR,"Not economically disadvantaged","SCORE OF 3"
AAAXMP138200001504502125_OR,"Economically disadvantaged","3"
5.6503E+12,"","4"
AAAXMP138200000539562810_OR,"Not economically disadvantaged","4"
AAAXMP138200001058282125_OR,"Not economically disadvantaged","4"
AAAXMP138200002020262850_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200000497802125_OR,"Economically disadvantaged","Score: 5"
AAAXMP138200001794092810_OR,"Not economically disadvantaged","4"
AAAXMP138200000843272810_OR,"Not economically disadvantaged","Score: 3"
AAAXMP138200000801032810_OR,"Not economically disadvantaged","4"
4.91818E+12,"","4"
AAAUUP138180000094532125_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200001958102810_OR,"Economically disadvantaged","SCORE OF 4"
AAAXMP138200001635012810_OR,"Not economically disadvantaged","4"
2141001390,"Not economically disadvantaged","4"
AAAXMP138200001597172810_OR,"Economically disadvantaged","SCORE OF 4"
AAAXMP138200001885602125_OR,"Economically disadvantaged","Score: 3"
2311002335,"Not economically disadvantaged","4"
AAAXMP138200001303252810_OR,"Not economically disadvantaged","3"
2171001827,"","4"
AAAXMP138200002104002810_OR,"Economically disadvantaged","4"
AAAXMP138200000825552144_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001101012125_OR,"Not economically disadvantaged","4"
2421005394,"Not economically disadvantaged","3"
AAAXMP138200001061922125_OR,"Economically disadvantaged","4"
AAAXMP138200001459682850_OR,"Not economically disadvantaged","Score: 5"
AAAXMP138200001486992810_OR,"Not economically disadvantaged","Score: 3"
2091004173,"Economically disadvantaged","4"
AAAXMP138200002212422810_OR,"Not economically disadvantaged","4"
5.66666E+12,"","4"
AAAXMP138200001898412125_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200000806282144_OR,"Not economically disadvantaged","Score: 5"
2141002043,"Economically disadvantaged","4"
AAAXMP138200001760512850_OR,"Not economically disadvantaged","4"
AAAXMP138200000579182125_OR,"Not economically disadvantaged","4"
2141003597,"Economically disadvantaged","3"
AAAXMP138200000793832144_OR,"Not economically disadvantaged","Score: 6"
AAAXMP138200000936412125_OR,"Not economically disadvantaged","4"
AAAXMP138200000425282810_OR,"Economically disadvantaged","3"
AAAXMP138200001965542810_OR,"Not economically disadvantaged","4"
AAAXMP138200001807462125_OR,"Not economically disadvantaged","Score: 4"
AAAXMP138200002114982144_OR,"Economically disadvantaged","Score: 4"
AAAXMP138200000467422810_OR,"Not economically disadvantaged","Score: 4"
AAAXMP138200001984322810_OR,"Not economically disadvantaged","3"
AAAXMP138200001967542850_OR,"Not economically disadvantaged","4"
AAAXMP138200001741462810_OR,"Economically disadvantaged","3"
AAAXMP138200001074502125_OR,"Not economically disadvantaged","Score: 5"
2141000342,"Not economically disadvantaged","4"
AAAXMP138200001967512850_OR,"Not economically disadvantaged","3"
AAAXMP138200000825322144_OR,"Not economically disadvantaged","4"
AAAUUP138180000382772125_OR,"Economically disadvantaged","4"
AAAXMP138200000866362125_OR,"Not economically disadvantaged","Score: 5"
5.66224E+12,"","3"
2221004928,"Not economically disadvantaged","Score: 3"
2421001569,"Economically disadvantaged","Score: 4"
5.53409E+12,"","3"
2431006296,"Not economically disadvantaged","Score: 4"
AAAUUP138180000391932125_OR,"Economically disadvantaged","Score: 4"
2221003603,"Not economically disadvantaged","Score: 2"
AAAUUP138180000035312125_OR,"Economically disadvantaged","SCORE OF 2"
2431005460,"Not economically disadvantaged","I would give this essay a score of 2."
2091004416,"Economically disadvantaged","3"
AAAXMP138200002200172810_OR,"Not economically disadvantaged","4"
AAAXMP138200002067032850_OR,"Economically disadvantaged","4"
